year,race_name,date,circuit_name,location,country,Driver,driver_code,finish_position,race_points,status,stop,pit_lap,pit_duration,Tire Compound,Stint Length,Stint,Air_Temp_C,Track_Temp_C,Humidity_%,Wind_Speed_KMH,TotalPitStops,AvgPitStopTime,Lap Time Variation,Total Pit Stops,Tire Usage Aggression,Fast Lap Attempts,Position Changes,Driver Aggression Score
2021,Mexico City Grand Prix,2021-11-07,Autódromo Hermanos Rodríguez,Mexico City,Mexico,Carlos Sainz,SAI,6,8.0,+1 Lap,1,42,22.031,,,,,,,,,,,,,,,
2021,Mexico City Grand Prix,2021-11-07,Autódromo Hermanos Rodríguez,Mexico City,Mexico,Charles Leclerc,LEC,5,10.0,Finished,1,30,22.085,,,,,,,,,,,,,,,
2021,Monaco Grand Prix,2021-05-23,Circuit de Monaco,Monte-Carlo,Monaco,Carlos Sainz,SAI,2,18.0,Finished,1,32,24.150,SOFT,32.0,1.0,18.083333333333336,23.583333333333336,67.75,9.120833333333335,1.0,24.15,0.002501001,0.1428571428571428,0.012820513,42.40581995,0.043478261,6.404249506564507
2021,Monaco Grand Prix,2021-05-23,Circuit de Monaco,Monte-Carlo,Monaco,Carlos Sainz,SAI,2,18.0,Finished,1,32,24.150,HARD,46.0,2.0,18.083333333333336,23.583333333333336,67.75,9.120833333333335,1.0,24.15,0.002501001,0.1428571428571428,0.012820513,42.40581995,0.043478261,6.404249506564507
2021,Portuguese Grand Prix,2021-05-02,Autódromo Internacional do Algarve,Portimão,Portugal,Carlos Sainz,SAI,11,0.0,Finished,1,2,22.029,,,,,,,,,,,,,,,
2021,Portuguese Grand Prix,2021-05-02,Autódromo Internacional do Algarve,Portimão,Portugal,Carlos Sainz,SAI,11,0.0,Finished,2,3,22.244,,,,,,,,,,,,,,,
2021,Portuguese Grand Prix,2021-05-02,Autódromo Internacional do Algarve,Portimão,Portugal,Carlos Sainz,SAI,11,0.0,Finished,3,21,25.892,,,,,,,,,,,,,,,
2021,Portuguese Grand Prix,2021-05-02,Autódromo Internacional do Algarve,Portimão,Portugal,Charles Leclerc,LEC,6,8.0,Finished,1,2,21.323,,,,,,,,,,,,,,,
2021,Portuguese Grand Prix,2021-05-02,Autódromo Internacional do Algarve,Portimão,Portugal,Charles Leclerc,LEC,6,8.0,Finished,2,3,22.587,,,,,,,,,,,,,,,
2021,Portuguese Grand Prix,2021-05-02,Autódromo Internacional do Algarve,Portimão,Portugal,Charles Leclerc,LEC,6,8.0,Finished,3,25,27.082,,,,,,,,,,,,,,,
2021,Qatar Grand Prix,2021-11-21,Losail International Circuit,Al Daayen,Qatar,Carlos Sainz,SAI,7,6.0,Finished,1,27,25.639,MEDIUM,27.0,1.0,25.54583333333333,31.04583333333333,74.16666666666667,17.52916666666667,1.0,25.639,0.002990935,0.1428571428571428,0.01754386,40.91681995,0.2608695652173913,6.203730286655439
2021,Qatar Grand Prix,2021-11-21,Losail International Circuit,Al Daayen,Qatar,Carlos Sainz,SAI,7,6.0,Finished,1,27,25.639,HARD,30.0,2.0,25.54583333333333,31.04583333333333,74.16666666666667,17.52916666666667,1.0,25.639,0.002990935,0.1428571428571428,0.01754386,40.91681995,0.2608695652173913,6.203730286655439
2021,Qatar Grand Prix,2021-11-21,Losail International Circuit,Al Daayen,Qatar,Charles Leclerc,LEC,8,4.0,Finished,1,27,25.799,MEDIUM,27.0,1.0,25.54583333333333,31.04583333333333,74.16666666666667,17.52916666666667,1.0,25.799,0.003043581,0.1428571428571428,0.01754386,40.75681994581159,0.3043478260869565,6.1840939064606415
2021,Qatar Grand Prix,2021-11-21,Losail International Circuit,Al Daayen,Qatar,Charles Leclerc,LEC,8,4.0,Finished,1,27,25.799,HARD,30.0,2.0,25.54583333333333,31.04583333333333,74.16666666666667,17.52916666666667,1.0,25.799,0.003043581,0.1428571428571428,0.01754386,40.75681994581159,0.3043478260869565,6.1840939064606415
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Carlos Sainz,SAI,3,15.0,Finished,1,14,30.715,MEDIUM,14.0,1.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,30.696,0.004654869,0.2857142857142857,0.037735849,35.859819945811594,0.086956522,5.468040846110707
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Carlos Sainz,SAI,3,15.0,Finished,1,14,30.715,HARD,34.0,2.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,30.696,0.004654869,0.2857142857142857,0.037735849,35.859819945811594,0.086956522,5.468040846110707
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Carlos Sainz,SAI,3,15.0,Finished,1,14,30.715,INTERMEDIATE,5.0,3.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,30.696,0.004654869,0.2857142857142857,0.037735849,35.859819945811594,0.086956522,5.468040846110707
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Carlos Sainz,SAI,3,15.0,Finished,2,48,30.677,MEDIUM,14.0,1.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,30.696,0.004654869,0.2857142857142857,0.037735849,35.859819945811594,0.086956522,5.468040846110707
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Carlos Sainz,SAI,3,15.0,Finished,2,48,30.677,HARD,34.0,2.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,30.696,0.004654869,0.2857142857142857,0.037735849,35.859819945811594,0.086956522,5.468040846110707
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Carlos Sainz,SAI,3,15.0,Finished,2,48,30.677,INTERMEDIATE,5.0,3.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,30.696,0.004654869,0.2857142857142857,0.037735849,35.859819945811594,0.086956522,5.468040846110707
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,15,0.0,+1 Lap,1,35,31.849,HARD,35.0,1.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,32.2485,0.005165697,0.2857142857142857,0.038461538,34.30731994581159,0.6086956521739131,5.287638145457527
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,15,0.0,+1 Lap,1,35,31.849,MEDIUM,16.0,2.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,32.2485,0.005165697,0.2857142857142857,0.038461538,34.30731994581159,0.6086956521739131,5.287638145457527
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,15,0.0,+1 Lap,1,35,31.849,INTERMEDIATE,1.0,3.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,32.2485,0.005165697,0.2857142857142857,0.038461538,34.30731994581159,0.6086956521739131,5.287638145457527
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,15,0.0,+1 Lap,2,51,32.648,HARD,35.0,1.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,32.2485,0.005165697,0.2857142857142857,0.038461538,34.30731994581159,0.6086956521739131,5.287638145457527
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,15,0.0,+1 Lap,2,51,32.648,MEDIUM,16.0,2.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,32.2485,0.005165697,0.2857142857142857,0.038461538,34.30731994581159,0.6086956521739131,5.287638145457527
2021,Russian Grand Prix,2021-09-26,Sochi Autodrom,Sochi,Russia,Charles Leclerc,LEC,15,0.0,+1 Lap,2,51,32.648,INTERMEDIATE,1.0,3.0,15.675,20.875,81.08333333333333,14.458333333333329,2.0,32.2485,0.005165697,0.2857142857142857,0.038461538,34.30731994581159,0.6086956521739131,5.287638145457527
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Carlos Sainz,SAI,8,4.0,Finished,1,13,16:44.618,HARD,13.0,1.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,2.0,1050.906,0.3403404796618038,0.2857142857142857,0.04,984.3501800541884,0.3043478260869565,147.86449250606407
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Carlos Sainz,SAI,8,4.0,Finished,1,13,16:44.618,MEDIUM,2.0,2.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,2.0,1050.906,0.3403404796618038,0.2857142857142857,0.04,984.3501800541884,0.3043478260869565,147.86449250606407
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Carlos Sainz,SAI,8,4.0,Finished,1,13,16:44.618,MEDIUM,35.0,3.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,2.0,1050.906,0.3403404796618038,0.2857142857142857,0.04,984.3501800541884,0.3043478260869565,147.86449250606407
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Carlos Sainz,SAI,8,4.0,Finished,2,15,18:17.194,HARD,13.0,1.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,2.0,1050.906,0.3403404796618038,0.2857142857142857,0.04,984.3501800541884,0.3043478260869565,147.86449250606407
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Carlos Sainz,SAI,8,4.0,Finished,2,15,18:17.194,MEDIUM,2.0,2.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,2.0,1050.906,0.3403404796618038,0.2857142857142857,0.04,984.3501800541884,0.3043478260869565,147.86449250606407
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Carlos Sainz,SAI,8,4.0,Finished,2,15,18:17.194,MEDIUM,35.0,3.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,2.0,1050.906,0.3403404796618038,0.2857142857142857,0.04,984.3501800541884,0.3043478260869565,147.86449250606407
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,1,10,20.531,MEDIUM,10.0,1.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,1,10,20.531,HARD,3.0,2.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,1,10,20.531,HARD,2.0,3.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,1,10,20.531,HARD,35.0,4.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,2,13,16:39.485,MEDIUM,10.0,1.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,2,13,16:39.485,HARD,3.0,2.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,2,13,16:39.485,HARD,2.0,3.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,2,13,16:39.485,HARD,35.0,4.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,3,15,18:15.192,MEDIUM,10.0,1.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,3,15,18:15.192,HARD,3.0,2.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,3,15,18:15.192,HARD,2.0,3.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,Charles Leclerc,LEC,7,6.0,Finished,3,15,18:15.192,HARD,35.0,4.0,26.704166666666666,32.204166666666666,74.70833333333333,11.020833333333334,3.0,705.0693333,0.2265478364744736,0.4285714285714285,0.06,638.5135133541885,0.2608695652173913,95.99022117
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Carlos Sainz,SAI,7,6.0,Finished,1,22,21.779,SOFT,22.0,1.0,17.95,23.45,72.0,9.295833333333333,2.0,21.8175,0.001733525,0.2857142857142857,0.03030303,44.73831995,0.2608695652173913,6.8148441834112745
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Carlos Sainz,SAI,7,6.0,Finished,1,22,21.779,MEDIUM,24.0,2.0,17.95,23.45,72.0,9.295833333333333,2.0,21.8175,0.001733525,0.2857142857142857,0.03030303,44.73831995,0.2608695652173913,6.8148441834112745
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Carlos Sainz,SAI,7,6.0,Finished,1,22,21.779,SOFT,20.0,3.0,17.95,23.45,72.0,9.295833333333333,2.0,21.8175,0.001733525,0.2857142857142857,0.03030303,44.73831995,0.2608695652173913,6.8148441834112745
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Carlos Sainz,SAI,7,6.0,Finished,2,46,21.856,SOFT,22.0,1.0,17.95,23.45,72.0,9.295833333333333,2.0,21.8175,0.001733525,0.2857142857142857,0.03030303,44.73831995,0.2608695652173913,6.8148441834112745
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Carlos Sainz,SAI,7,6.0,Finished,2,46,21.856,MEDIUM,24.0,2.0,17.95,23.45,72.0,9.295833333333333,2.0,21.8175,0.001733525,0.2857142857142857,0.03030303,44.73831995,0.2608695652173913,6.8148441834112745
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Carlos Sainz,SAI,7,6.0,Finished,2,46,21.856,SOFT,20.0,3.0,17.95,23.45,72.0,9.295833333333333,2.0,21.8175,0.001733525,0.2857142857142857,0.03030303,44.73831995,0.2608695652173913,6.8148441834112745
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Charles Leclerc,LEC,4,12.0,Finished,1,28,21.613,SOFT,28.0,1.0,17.95,23.45,72.0,9.295833333333333,2.0,21.9525,0.001777945,0.2857142857142857,0.03030303,44.60331994581159,0.1304347826086956,6.781564031100174
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Charles Leclerc,LEC,4,12.0,Finished,1,28,21.613,MEDIUM,30.0,2.0,17.95,23.45,72.0,9.295833333333333,2.0,21.9525,0.001777945,0.2857142857142857,0.03030303,44.60331994581159,0.1304347826086956,6.781564031100174
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Charles Leclerc,LEC,4,12.0,Finished,1,28,21.613,SOFT,8.0,3.0,17.95,23.45,72.0,9.295833333333333,2.0,21.9525,0.001777945,0.2857142857142857,0.03030303,44.60331994581159,0.1304347826086956,6.781564031100174
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Charles Leclerc,LEC,4,12.0,Finished,2,58,22.292,SOFT,28.0,1.0,17.95,23.45,72.0,9.295833333333333,2.0,21.9525,0.001777945,0.2857142857142857,0.03030303,44.60331994581159,0.1304347826086956,6.781564031100174
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Charles Leclerc,LEC,4,12.0,Finished,2,58,22.292,MEDIUM,30.0,2.0,17.95,23.45,72.0,9.295833333333333,2.0,21.9525,0.001777945,0.2857142857142857,0.03030303,44.60331994581159,0.1304347826086956,6.781564031100174
2021,Spanish Grand Prix,2021-05-09,Circuit de Barcelona-Catalunya,Montmeló,Spain,Charles Leclerc,LEC,4,12.0,Finished,2,58,22.292,SOFT,8.0,3.0,17.95,23.45,72.0,9.295833333333333,2.0,21.9525,0.001777945,0.2857142857142857,0.03030303,44.60331994581159,0.1304347826086956,6.781564031100174
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,6,8.0,+1 Lap,1,41,21.226,MEDIUM,41.0,1.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,1.0,21.226,0.0015389,0.1428571428571428,0.014285714,45.32981994581159,0.217391304,6.860245221004428
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Carlos Sainz,SAI,6,8.0,+1 Lap,1,41,21.226,HARD,29.0,2.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,1.0,21.226,0.0015389,0.1428571428571428,0.014285714,45.32981994581159,0.217391304,6.860245221004428
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,7,6.0,+1 Lap,1,1,28.386,SOFT,1.0,1.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,2.0,25.155,0.002831682,0.2857142857142857,0.028571429,41.40081994581159,0.2608695652173913,6.314202310156492
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,7,6.0,+1 Lap,1,1,28.386,HARD,36.0,2.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,2.0,25.155,0.002831682,0.2857142857142857,0.028571429,41.40081994581159,0.2608695652173913,6.314202310156492
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,7,6.0,+1 Lap,1,1,28.386,MEDIUM,33.0,3.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,2.0,25.155,0.002831682,0.2857142857142857,0.028571429,41.40081994581159,0.2608695652173913,6.314202310156492
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,7,6.0,+1 Lap,2,37,21.924,SOFT,1.0,1.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,2.0,25.155,0.002831682,0.2857142857142857,0.028571429,41.40081994581159,0.2608695652173913,6.314202310156492
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,7,6.0,+1 Lap,2,37,21.924,HARD,36.0,2.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,2.0,25.155,0.002831682,0.2857142857142857,0.028571429,41.40081994581159,0.2608695652173913,6.314202310156492
2021,Styrian Grand Prix,2021-06-27,Red Bull Ring,Spielberg,Austria,Charles Leclerc,LEC,7,6.0,+1 Lap,2,37,21.924,MEDIUM,33.0,3.0,19.691666666666663,25.191666666666663,74.91666666666667,3.3625000000000003,2.0,25.155,0.002831682,0.2857142857142857,0.028571429,41.40081994581159,0.2608695652173913,6.314202310156492
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Carlos Sainz,SAI,6,8.0,Finished,1,7,18.460,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Carlos Sainz,SAI,6,8.0,Finished,2,8,18.373,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Carlos Sainz,SAI,6,8.0,Finished,3,26,23.321,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Carlos Sainz,SAI,6,8.0,Finished,4,53,22.745,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Charles Leclerc,LEC,5,10.0,Finished,1,7,17.943,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Charles Leclerc,LEC,5,10.0,Finished,2,8,17.771,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Charles Leclerc,LEC,5,10.0,Finished,3,27,22.667,,,,,,,,,,,,,,,
2021,São Paulo Grand Prix,2021-11-14,Autódromo José Carlos Pace,São Paulo,Brazil,Charles Leclerc,LEC,5,10.0,Finished,4,52,23.064,,,,,,,,,,,,,,,
2021,Turkish Grand Prix,2021-10-10,Istanbul Park,Istanbul,Turkey,Carlos Sainz,SAI,8,4.0,Finished,1,36,28.353,INTERMEDIATE,36.0,1.0,16.629166666666666,21.829166666666666,83.70833333333333,21.675,1.0,28.353,0.003883939,0.1428571428571428,0.017241379,38.20281994581159,0.3043478260869565,5.801185517620387
2021,Turkish Grand Prix,2021-10-10,Istanbul Park,Istanbul,Turkey,Carlos Sainz,SAI,8,4.0,Finished,1,36,28.353,INTERMEDIATE,22.0,2.0,16.629166666666666,21.829166666666666,83.70833333333333,21.675,1.0,28.353,0.003883939,0.1428571428571428,0.017241379,38.20281994581159,0.3043478260869565,5.801185517620387
2021,Turkish Grand Prix,2021-10-10,Istanbul Park,Istanbul,Turkey,Charles Leclerc,LEC,4,12.0,Finished,1,47,23.646,INTERMEDIATE,47.0,1.0,16.629166666666666,21.829166666666666,83.70833333333333,21.675,1.0,23.646,0.002335167,0.1428571428571428,0.017241379,42.90981994581159,0.1304347826086956,6.489379581823912
2021,Turkish Grand Prix,2021-10-10,Istanbul Park,Istanbul,Turkey,Charles Leclerc,LEC,4,12.0,Finished,1,47,23.646,INTERMEDIATE,11.0,2.0,16.629166666666666,21.829166666666666,83.70833333333333,21.675,1.0,23.646,0.002335167,0.1428571428571428,0.017241379,42.90981994581159,0.1304347826086956,6.489379581823912
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Carlos Sainz,SAI,7,6.0,Finished,1,11,23.414,SOFT,11.0,1.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,25.14,0.002826747,0.2857142857142857,0.035714286,41.41581994581159,0.2608695652173913,6.317879400923977
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Carlos Sainz,SAI,7,6.0,Finished,1,11,23.414,HARD,18.0,2.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,25.14,0.002826747,0.2857142857142857,0.035714286,41.41581994581159,0.2608695652173913,6.317879400923977
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Carlos Sainz,SAI,7,6.0,Finished,1,11,23.414,HARD,27.0,3.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,25.14,0.002826747,0.2857142857142857,0.035714286,41.41581994581159,0.2608695652173913,6.317879400923977
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Carlos Sainz,SAI,7,6.0,Finished,2,29,26.866,SOFT,11.0,1.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,25.14,0.002826747,0.2857142857142857,0.035714286,41.41581994581159,0.2608695652173913,6.317879400923977
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Carlos Sainz,SAI,7,6.0,Finished,2,29,26.866,HARD,18.0,2.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,25.14,0.002826747,0.2857142857142857,0.035714286,41.41581994581159,0.2608695652173913,6.317879400923977
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Carlos Sainz,SAI,7,6.0,Finished,2,29,26.866,HARD,27.0,3.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,25.14,0.002826747,0.2857142857142857,0.035714286,41.41581994581159,0.2608695652173913,6.317879400923977
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Charles Leclerc,LEC,4,12.0,Finished,1,12,24.011,MEDIUM,12.0,1.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,23.908,0.002421374,0.2857142857142857,0.035714286,42.64781994581159,0.1304347826086956,6.489514311032614
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Charles Leclerc,LEC,4,12.0,Finished,1,12,24.011,HARD,20.0,2.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,23.908,0.002421374,0.2857142857142857,0.035714286,42.64781994581159,0.1304347826086956,6.489514311032614
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Charles Leclerc,LEC,4,12.0,Finished,1,12,24.011,HARD,24.0,3.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,23.908,0.002421374,0.2857142857142857,0.035714286,42.64781994581159,0.1304347826086956,6.489514311032614
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Charles Leclerc,LEC,4,12.0,Finished,2,32,23.805,MEDIUM,12.0,1.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,23.908,0.002421374,0.2857142857142857,0.035714286,42.64781994581159,0.1304347826086956,6.489514311032614
2021,United States Grand Prix,2021-10-24,Circuit of the Americas,Austin,USA,Charles Leclerc,LEC,4,12.0,Finished,2,32,23.805,HARD,20.0,2.0,23.995833333333337,29.195833333333336,82.125,14.158333333333331,2.0,23.908,0.002421374,0.2857142857142857,0.035714286,42.64781994581159,0.1304347826086956,6.489514311032614
