Season,Year,Date,RaceName,RaceKey,CircuitName,Location,Country,Driver,DriverCode,FinishPosition,RacePoints,IsPodium,IsPointsFinish,Status,Stop,PitLap,TireCompound,Stint,StintLength,PitDuration,PitDurationSeconds,AirTemp,TrackTemp,HumidityPct,WindSpeedKMH,TotalPitStops,AvgPitStopTime,LapTimeVariation,TireUsageAggression,DriverAggressionScore,Totalpitstops2,IsPitStop,OpeningCompound,LastCompound,NumStops,AvgStintLength,AggressiveStrategyFlag,CompoundChangeCount,StopRelativePitLossSeconds,DriverAvgRelativePitLossSeconds,FirstPitLap,SecondPitLap,StrategyType,Stint1Compound,Stint2Compound,Stint3Compound,Stint1Length,Stint2Length,Stint3Length,DoubleStackFlag,PointsDeltaVsTeammate,BeatsTeammate,HotRaceFlag,RainRiskFlag,HighDegTrackFlag,TrackID,DriverID,CompoundCode,SeasonProgress,EstimatedLapLossFromPit,GridPosition,TrackType
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,3,54,Medium,2,18,21.544,21.544,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,-0.428,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,2,0.6,23.544,3,Technical/Traction-Limited
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,1,21,Hard,3,15,21.775,21.775,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,-0.197,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,3,0.6,23.775,3,Technical/Traction-Limited
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,2,39,Hard,3,15,21.972,21.972,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,0,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,3,0.6,23.972,3,Technical/Traction-Limited
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,3,54,Hard,3,15,21.544,21.544,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,-0.428,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,3,0.6,23.544,3,Technical/Traction-Limited
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,1,21,Soft,4,16,21.775,21.775,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,-0.197,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,1,0.6,23.775,3,Technical/Traction-Limited
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,2,39,Soft,4,16,21.972,21.972,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,0,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,1,0.6,23.972,3,Technical/Traction-Limited
2022,2022,31/07/2022,Hungarian Grand Prix,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,Charles Leclerc,LEC,6,8,0,1,Finished,3,54,Soft,4,16,21.544,21.544,18.3,23.5,80,17.6,0,21.764,0.002,0.04,6.86,3,1,Medium,Soft,3,17.5,1,2,-0.428,-0.458,21,21,3-stop,Medium,Medium,Hard,21,18,15,0,-4,0,0,1,0,14,1,1,0.6,23.544,3,Technical/Traction-Limited
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Carlos Sainz,SAI,3,15,1,1,Finished,1,11,Soft,1,11,22.543,22.543,17.1,22.6,66,13,0,22.646,0.002,0.05,6.68,2,1,Soft,Hard,2,14.7,0,2,-0.646,-0.618,11,11,2-stop,Soft,Medium,Hard,11,14,19,1,7,1,0,0,0,6,0,1,0.3,24.543,1,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Carlos Sainz,SAI,3,15,1,1,Finished,2,25,Soft,1,11,22.75,22.75,17.1,22.6,66,13,0,22.646,0.002,0.05,6.68,2,1,Soft,Hard,2,14.7,0,2,-0.439,-0.618,11,11,2-stop,Soft,Medium,Hard,11,14,19,1,7,1,0,0,0,6,0,1,0.3,24.75,1,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Carlos Sainz,SAI,3,15,1,1,Finished,1,11,Medium,2,14,22.543,22.543,17.1,22.6,66,13,0,22.646,0.002,0.05,6.68,2,1,Soft,Hard,2,14.7,0,2,-0.646,-0.618,11,11,2-stop,Soft,Medium,Hard,11,14,19,1,7,1,0,0,0,6,0,2,0.3,24.543,1,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Carlos Sainz,SAI,3,15,1,1,Finished,2,25,Medium,2,14,22.75,22.75,17.1,22.6,66,13,0,22.646,0.002,0.05,6.68,2,1,Soft,Hard,2,14.7,0,2,-0.439,-0.618,11,11,2-stop,Soft,Medium,Hard,11,14,19,1,7,1,0,0,0,6,0,2,0.3,24.75,1,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Carlos Sainz,SAI,3,15,1,1,Finished,1,11,Hard,3,19,22.543,22.543,17.1,22.6,66,13,0,22.646,0.002,0.05,6.68,2,1,Soft,Hard,2,14.7,0,2,-0.646,-0.618,11,11,2-stop,Soft,Medium,Hard,11,14,19,1,7,1,0,0,0,6,0,3,0.3,24.543,1,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Carlos Sainz,SAI,3,15,1,1,Finished,2,25,Hard,3,19,22.75,22.75,17.1,22.6,66,13,0,22.646,0.002,0.05,6.68,2,1,Soft,Hard,2,14.7,0,2,-0.439,-0.618,11,11,2-stop,Soft,Medium,Hard,11,14,19,1,7,1,0,0,0,6,0,3,0.3,24.75,1,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,1,3,Soft,1,3,24.198,24.198,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,1.009,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,1,0.3,26.198,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,2,25,Soft,1,3,23.189,23.189,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,1,0.3,25.189,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,3,42,Soft,1,3,23.334,23.334,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0.145,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,1,0.3,25.334,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,1,3,Medium,2,22,24.198,24.198,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,1.009,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,2,0.3,26.198,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,2,25,Medium,2,22,23.189,23.189,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,2,0.3,25.189,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,3,42,Medium,2,22,23.334,23.334,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0.145,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,2,0.3,25.334,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,1,3,Medium,3,17,24.198,24.198,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,1.009,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,2,0.3,26.198,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,2,25,Medium,3,17,23.189,23.189,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,2,0.3,25.189,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,3,42,Medium,3,17,23.334,23.334,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0.145,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,2,0.3,25.334,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,1,3,Soft,4,2,24.198,24.198,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,1.009,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,1,0.3,26.198,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,2,25,Soft,4,2,23.189,23.189,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,1,0.3,25.189,15,Power-Sensitive
2022,2022,28/08/2022,Belgian Grand Prix,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,Charles Leclerc,LEC,6,8,0,1,Finished,3,42,Soft,4,2,23.334,23.334,17.1,22.6,66,13,0,23.574,0.002,0.07,6.59,3,1,Soft,Soft,3,11,0,2,0.145,0.309,3,3,3-stop,Soft,Medium,Medium,3,22,17,1,-7,0,0,0,0,6,1,1,0.3,25.334,15,Power-Sensitive
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,1,14,Soft,1,14,29.705,29.705,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,10.212,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,1,0.45,31.705,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,2,43,Soft,1,14,19.493,19.493,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,0,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,1,0.45,21.493,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,3,57,Soft,1,14,21.164,21.164,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,1.671,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,1,0.45,23.164,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,1,14,Medium,2,29,29.705,29.705,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,10.212,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,2,0.45,31.705,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,2,43,Medium,2,29,19.493,19.493,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,0,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,2,0.45,21.493,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,3,57,Medium,2,29,21.164,21.164,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,1.671,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,2,0.45,23.164,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,1,14,Hard,3,14,29.705,29.705,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,10.212,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,3,0.45,31.705,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,2,43,Hard,3,14,19.493,19.493,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,0,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,3,0.45,21.493,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,3,57,Hard,3,14,21.164,21.164,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,1.671,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,3,0.45,23.164,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,1,14,Soft,4,15,29.705,29.705,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,10.212,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,1,0.45,31.705,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,2,43,Soft,4,15,19.493,19.493,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,0,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,1,0.45,21.493,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Carlos Sainz,SAI,8,4,0,1,Finished,3,57,Soft,4,15,21.164,21.164,19.6,25.1,79,8.8,0,23.454,0.002,0.04,6.61,3,1,Soft,Soft,3,18,0,3,1.671,3.448,14,14,3-stop,Soft,Medium,Hard,14,29,14,1,-11,0,0,1,0,10,0,1,0.45,23.164,3,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,1,17,Soft,1,17,19.08,19.08,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.413,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.08,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,2,45,Soft,1,17,19.084,19.084,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.409,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.084,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,3,56,Soft,1,17,19.576,19.576,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,0.083,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.576,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,4,57,Soft,1,17,14.008,14.008,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-5.485,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,16.008,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,1,17,Medium,2,28,19.08,19.08,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.413,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,2,0.45,21.08,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,2,45,Medium,2,28,19.084,19.084,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.409,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,2,0.45,21.084,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,3,56,Medium,2,28,19.576,19.576,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,0.083,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,2,0.45,21.576,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,4,57,Medium,2,28,14.008,14.008,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-5.485,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,2,0.45,16.008,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,1,17,Hard,3,11,19.08,19.08,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.413,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,3,0.45,21.08,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,2,45,Hard,3,11,19.084,19.084,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.409,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,3,0.45,21.084,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,3,56,Hard,3,11,19.576,19.576,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,0.083,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,3,0.45,21.576,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,4,57,Hard,3,11,14.008,14.008,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-5.485,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,3,0.45,16.008,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,1,17,Soft,4,1,19.08,19.08,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.413,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.08,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,2,45,Soft,4,1,19.084,19.084,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.409,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.084,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,3,56,Soft,4,1,19.576,19.576,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,0.083,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.576,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,4,57,Soft,4,1,14.008,14.008,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-5.485,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,16.008,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,1,17,Soft,5,15,19.08,19.08,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.413,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.08,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,2,45,Soft,5,15,19.084,19.084,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-0.409,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.084,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,3,56,Soft,5,15,19.576,19.576,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,0.083,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,21.576,2,High-Degradation
2022,2022,04/09/2022,Dutch Grand Prix,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,Charles Leclerc,LEC,3,15,1,1,Finished,4,57,Soft,5,15,14.008,14.008,19.6,25.1,79,8.8,1,17.937,0,0.06,7.46,4,1,Soft,Soft,4,14.4,0,3,-5.485,-2.069,17,17,3+-stop,Soft,Medium,Hard,17,28,11,1,11,1,0,1,0,10,1,1,0.45,16.008,2,High-Degradation
2022,2022,11/09/2022,Italian Grand Prix,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,Carlos Sainz,SAI,4,12,0,1,Finished,1,30,Medium,1,30,23.728,23.728,20.1,25.6,71,5.8,0,24.126,0.002,0.04,6.46,2,1,Medium,Soft,2,17.7,1,1,0,0.272,30,30,2-stop,Medium,Soft,Soft,30,17,6,1,-6,0,0,1,0,15,0,2,0.65,25.728,18,Power-Sensitive
2022,2022,11/09/2022,Italian Grand Prix,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,Carlos Sainz,SAI,4,12,0,1,Finished,2,47,Medium,1,30,24.525,24.525,20.1,25.6,71,5.8,0,24.126,0.002,0.04,6.46,2,1,Medium,Soft,2,17.7,1,1,0.797,0.272,30,30,2-stop,Medium,Soft,Soft,30,17,6,1,-6,0,0,1,0,15,0,2,0.65,26.525,18,Power-Sensitive
